match_link,match_link/_text,match_link/_title,date_value,tournament_link,tournament_link/_text,tournament_link/_title,tournament_link_prices,radiant_link,radiant_link/_text,radiant_link/_title,dire_link,dire_link/_text,dire_link/_title,winner_value,round_value,game_number,time_number,score_number
"http://www.datdota.com/match.php?q=1422859350","1422859350","","04/25/15","http://www.datdota.com/tournament.php?q=414&tournament=StarSeries%2012%20Finals","StarSeries 12 Finals","","","http://www.datdota.com/team.php?q=240&team=VG","VG","","http://www.datdota.com/team.php?q=1048&team=C9","C9","","RADIANT","UB Semifinals","1","46.17","37; -18"
"http://www.datdota.com/match.php?q=1420243583","1420243583","","04/24/15","http://www.datdota.com/tournament.php?q=414&tournament=StarSeries%2012%20Finals","StarSeries 12 Finals","","","http://www.datdota.com/team.php?q=1531&team=LC","LC","","http://www.datdota.com/team.php?q=240&team=VG","VG","","DIRE","UB Quarterfinals","2","30.45","20; -40"
"http://www.datdota.com/match.php?q=1420142374","1420142374","","04/24/15","http://www.datdota.com/tournament.php?q=414&tournament=StarSeries%2012%20Finals","StarSeries 12 Finals","","","http://www.datdota.com/team.php?q=240&team=VG","VG","","http://www.datdota.com/team.php?q=1531&team=LC","LC","","RADIANT","UB Quarterfinals","1","27.1","25; -10"
"http://www.datdota.com/match.php?q=1413974664","1413974664","","04/21/15","http://www.datdota.com/tournament.php?q=426&tournament=i-League%20Season%203%20China%20Qualifiers","i-League Season 3 China Qualifiers","","","http://www.datdota.com/team.php?q=1488&team=Newbee.Y","Newbee.Y","","http://www.datdota.com/team.php?q=240&team=VG","VG","","DIRE","Group Stage","2","57.65","50; -44"
"http://www.datdota.com/match.php?q=1413885728","1413885728","","04/21/15","http://www.datdota.com/tournament.php?q=426&tournament=i-League%20Season%203%20China%20Qualifiers","i-League Season 3 China Qualifiers","","","http://www.datdota.com/team.php?q=240&team=VG","VG","","http://www.datdota.com/team.php?q=1488&team=Newbee.Y","Newbee.Y","","RADIANT","Group Stage","1","26.8","25; -10"
"http://www.datdota.com/match.php?q=1409230166","1409230166","","04/19/15","http://www.datdota.com/tournament.php?q=418&tournament=VPGame%20Pro%20League","VPGame Pro League","","","http://www.datdota.com/team.php?q=14&team=LGD.cn","LGD.cn","","http://www.datdota.com/team.php?q=240&team=VG","VG","","DIRE","Finals","4","35.3","12; -32"
"http://www.datdota.com/match.php?q=1409024349","1409024349","","04/19/15","http://www.datdota.com/tournament.php?q=418&tournament=VPGame%20Pro%20League","VPGame Pro League","","","http://www.datdota.com/team.php?q=240&team=VG","VG","","http://www.datdota.com/team.php?q=14&team=LGD.cn","LGD.cn","","DIRE","Finals","3","39.88","13; -38"
"http://www.datdota.com/match.php?q=1408846039","1408846039","","04/18/15","http://www.datdota.com/tournament.php?q=418&tournament=VPGame%20Pro%20League","VPGame Pro League","","","http://www.datdota.com/team.php?q=14&team=LGD.cn","LGD.cn","","http://www.datdota.com/team.php?q=240&team=VG","VG","","DIRE","Finals","2","37.37","9; -20"
"http://www.datdota.com/match.php?q=1408707188","1408707188","","04/18/15","http://www.datdota.com/tournament.php?q=418&tournament=VPGame%20Pro%20League","VPGame Pro League","","","http://www.datdota.com/team.php?q=240&team=VG","VG","","http://www.datdota.com/team.php?q=14&team=LGD.cn","LGD.cn","","RADIANT","Finals","1","28.17","28; -9"
"http://www.datdota.com/match.php?q=1404318354","1404318354","","04/17/15","http://www.datdota.com/tournament.php?q=418&tournament=VPGame%20Pro%20League","VPGame Pro League","","","http://www.datdota.com/team.php?q=158&team=TongFu","TongFu","","http://www.datdota.com/team.php?q=240&team=VG","VG","","DIRE","Finals","2","63.83","44; -51"
"http://www.datdota.com/match.php?q=1404178567","1404178567","","04/17/15","http://www.datdota.com/tournament.php?q=418&tournament=VPGame%20Pro%20League","VPGame Pro League","","","http://www.datdota.com/team.php?q=240&team=VG","VG","","http://www.datdota.com/team.php?q=158&team=TongFu","TongFu","","RADIANT","Finals","1","37.87","33; -16"
"http://www.datdota.com/match.php?q=1403674891","1403674891","","04/17/15","http://www.datdota.com/tournament.php?q=437&tournament=WCA%202015%20China%20Qualifiers%20Prelims","WCA 2015 China Qualifiers Prelims","","","http://www.datdota.com/team.php?q=240&team=VG","VG","","http://www.datdota.com/team.php?q=1760&team=Newbee.M","Newbee.M","","RADIANT","Group Stage","2","23.12","25; -14"
"http://www.datdota.com/match.php?q=1403578166","1403578166","","04/16/15","http://www.datdota.com/tournament.php?q=437&tournament=WCA%202015%20China%20Qualifiers%20Prelims","WCA 2015 China Qualifiers Prelims","","","http://www.datdota.com/team.php?q=1760&team=Newbee.M","Newbee.M","","http://www.datdota.com/team.php?q=240&team=VG","VG","","DIRE","Group Stage","1","38.68","16; -36"
"http://www.datdota.com/match.php?q=1401988119","1401988119","","04/16/15","http://www.datdota.com/tournament.php?q=418&tournament=VPGame%20Pro%20League","VPGame Pro League","","","http://www.datdota.com/team.php?q=14&team=LGD.cn","LGD.cn","","http://www.datdota.com/team.php?q=240&team=VG","VG","","RADIANT","UB Finals","2","39.08","29; -31"
"http://www.datdota.com/match.php?q=1401885904","1401885904","","04/16/15","http://www.datdota.com/tournament.php?q=418&tournament=VPGame%20Pro%20League","VPGame Pro League","","","http://www.datdota.com/team.php?q=240&team=VG","VG","","http://www.datdota.com/team.php?q=14&team=LGD.cn","LGD.cn","","DIRE","UB Finals","1","23.48","4; -30"
